station_eu_code;id_regione;id_provincia;id_comune;station_code;Regione;Provincia;Comune;nome_stazione;tipo_zona;tipo_stazione;TIPO;Lon;Lat;yy;n;sup25;sup15;media_yy;minimo;perc5;perc25;perc50;perc75;perc95;perc99.2;massimo;copertura;superamenti_ma;superamenti_ma10;superamenti_ma5;range_y;mappa_y;superamenti_d;superamenti_d15;range_d;range_d15;mappa_d;mappa_d15
IT2131A;6.0;31.0;6031009.0;603108.0;Friuli Venezia Giulia;Gorizia;Grado;A2A Fossalon;RURALE;FONDO;RF;13.48636;45.73162;2017;354;42;83;13.0;1.0;3.0;6.0;9.0;14.0;39.0;50.0;59.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2131A;6.0;31.0;6031009.0;603108.0;Friuli Venezia Giulia;Gorizia;Grado;A2A Fossalon;RURALE;FONDO;RF;13.48636;45.73162;2018;350;24;78;12.0;2.0;4.0;7.0;10.0;15.0;28.0;36.0;40.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2131A;6.0;31.0;6031009.0;603108.0;Friuli Venezia Giulia;Gorizia;Grado;A2A Fossalon;RURALE;FONDO;RF;13.48636;45.73162;2019;346;23;67;11.0;1.0;3.0;5.0;9.0;13.0;29.0;57.0;70.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2131A;6.0;31.0;6031009.0;603108.0;Friuli Venezia Giulia;Gorizia;Grado;A2A Fossalon;RURALE;FONDO;RF;13.48636;45.73162;2020;349;43;90;12.0;1.0;3.0;5.0;9.0;15.0;38.0;50.0;52.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2131A;6.0;31.0;6031009.0;603108.0;Friuli Venezia Giulia;Gorizia;Grado;A2A Fossalon;RURALE;FONDO;RF;13.48636;45.73162;2021;344;27;62;11.0;2.0;3.0;5.0;8.0;12.0;30.0;49.0;60.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2131A;6.0;31.0;6031009.0;603108.0;Friuli Venezia Giulia;Gorizia;Grado;A2A Fossalon;RURALE;FONDO;RF;13.48636;45.73162;2022;354;41;84;13.0;1.0;4.0;7.0;10.0;15.0;34.0;53.0;140.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2129A;6.0;31.0;6031012.0;603106.0;Friuli Venezia Giulia;Gorizia;Monfalcone;A2A Via Natisone;URBANA;INDUSTRIALE;UI;13.52205;45.80518;2013;10;3;3;20.0;3.0;4.0;9.0;10.0;31.0;51.0;52.0;52.0;0;0.0;1.0;1.0;"(15;20]";0;0;0;"(-Inf;3]";"(-Inf;3]";0;0
IT2129A;6.0;31.0;6031012.0;603106.0;Friuli Venezia Giulia;Gorizia;Monfalcone;A2A Via Natisone;URBANA;INDUSTRIALE;UI;13.52205;45.80518;2014;322;32;88;14.0;2.0;4.0;7.0;11.0;16.0;42.0;51.0;63.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2129A;6.0;31.0;6031012.0;603106.0;Friuli Venezia Giulia;Gorizia;Monfalcone;A2A Via Natisone;URBANA;INDUSTRIALE;UI;13.52205;45.80518;2015;319;45;120;15.0;1.0;4.0;8.0;12.0;18.0;40.0;55.0;73.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2129A;6.0;31.0;6031012.0;603106.0;Friuli Venezia Giulia;Gorizia;Monfalcone;A2A Via Natisone;URBANA;INDUSTRIALE;UI;13.52205;45.80518;2016;249;30;76;15.0;2.0;4.0;8.0;11.0;17.0;38.0;94.0;104.0;0;0.0;1.0;1.0;"(10;15]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT2129A;6.0;31.0;6031012.0;603106.0;Friuli Venezia Giulia;Gorizia;Monfalcone;A2A Via Natisone;URBANA;INDUSTRIALE;UI;13.52205;45.80518;2017;312;38;85;14.0;2.0;4.0;7.0;10.0;16.0;42.0;55.0;62.0;0;0.0;1.0;1.0;"(10;15]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT2129A;6.0;31.0;6031012.0;603106.0;Friuli Venezia Giulia;Gorizia;Monfalcone;A2A Via Natisone;URBANA;INDUSTRIALE;UI;13.52205;45.80518;2018;332;29;78;13.0;3.0;5.0;8.0;11.0;15.0;29.0;38.0;41.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2324A;6.0;31.0;6031007.0;603105.0;Friuli Venezia Giulia;Gorizia;Gorizia;Gorizia;URBANA;FONDO;UF;13.616127;45.936478;2022;60;13;18;16.0;2.0;5.0;8.0;11.0;18.0;42.0;49.0;49.0;0;0.0;1.0;1.0;"(15;20]";0;0;1;"(3;18]";"(3;18]";0;0
IT2129A;6.0;31.0;6031012.0;603106.0;Friuli Venezia Giulia;Gorizia;Monfalcone;A2A Via Natisone;URBANA;INDUSTRIALE;UI;13.52205;45.80518;2019;295;22;70;12.0;2.0;4.0;7.0;10.0;15.0;31.0;55.0;69.0;0;0.0;1.0;1.0;"(10;15]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT1170A;6.0;30.0;6030129.0;603005.0;Friuli Venezia Giulia;Udine;Udine;S.Osvaldo;SUBURBANA;FONDO;SF;13.2253;46.0351;2022;42;11;14;18.0;4.0;5.0;9.0;12.0;27.0;45.0;49.0;50.0;0;0.0;1.0;1.0;"(15;20]";0;0;1;"(3;18]";"(3;18]";0;0
IT0966A;6.0;30.0;6030129.0;603001.0;Friuli Venezia Giulia;Udine;Udine;V.Cairoli;URBANA;FONDO;UF;13.24069;46.06612;2021;351;34;90;13.0;2.0;4.0;7.0;10.0;16.0;34.0;51.0;54.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2169A;6.0;30.0;6030008.0;603023.0;Friuli Venezia Giulia;Udine;Bagnaria Arsa;Castions;RURALE;FONDO;RF;13.30197;45.84208;2022;349;55;126;16.0;3.0;4.0;8.0;12.0;20.0;39.0;56.0;59.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1166A;6.0;30.0;6030121.0;603013.0;Friuli Venezia Giulia;Udine;Tolmezzo;Tolmezzo;URBANA;FONDO;UF;13.011111;46.401944;2022;49;0;17;14.0;6.0;7.0;11.0;13.0;18.0;24.0;25.0;25.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(-Inf;3]";"(3;18]";0;0
IT2152A;6.0;30.0;6030123.0;603022.0;Friuli Venezia Giulia;Udine;Torviscosa;Edison Torviscosa;SUBURBANA;FONDO;SF;13.2714;45.82199;2022;356;66;138;17.0;2.0;5.0;8.0;13.0;21.0;41.0;59.0;66.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2170A;6.0;30.0;6030123.0;603024.0;Friuli Venezia Giulia;Udine;Torviscosa;Malisana;RURALE;INDUSTRIALE;RI;13.26213;45.81078;2022;352;57;134;16.0;2.0;5.0;8.0;12.0;20.0;40.0;58.0;66.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT0966A;6.0;30.0;6030129.0;603001.0;Friuli Venezia Giulia;Udine;Udine;V.Cairoli;URBANA;FONDO;UF;13.24069;46.06612;2010;288;41;129;17.0;1.0;6.0;11.0;15.0;20.0;38.0;60.0;74.0;0;0.0;1.0;1.0;"(15;20]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT0966A;6.0;30.0;6030129.0;603001.0;Friuli Venezia Giulia;Udine;Udine;V.Cairoli;URBANA;FONDO;UF;13.24069;46.06612;2011;329;92;185;21.0;3.0;7.0;12.0;17.0;28.0;50.0;76.0;99.0;1;0.0;1.0;1.0;"(20;25]";5;1;1;"(18; Inf]";"(18; Inf]";3;3
IT0966A;6.0;30.0;6030129.0;603001.0;Friuli Venezia Giulia;Udine;Udine;V.Cairoli;URBANA;FONDO;UF;13.24069;46.06612;2012;348;65;157;17.0;1.0;6.0;9.0;14.0;22.0;37.0;61.0;83.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT0966A;6.0;30.0;6030129.0;603001.0;Friuli Venezia Giulia;Udine;Udine;V.Cairoli;URBANA;FONDO;UF;13.24069;46.06612;2013;354;52;157;16.0;2.0;5.0;9.0;14.0;20.0;36.0;45.0;56.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT0966A;6.0;30.0;6030129.0;603001.0;Friuli Venezia Giulia;Udine;Udine;V.Cairoli;URBANA;FONDO;UF;13.24069;46.06612;2014;353;46;120;15.0;2.0;5.0;8.0;12.0;18.0;38.0;52.0;57.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT0966A;6.0;30.0;6030129.0;603001.0;Friuli Venezia Giulia;Udine;Udine;V.Cairoli;URBANA;FONDO;UF;13.24069;46.06612;2015;356;77;180;19.0;3.0;6.0;10.0;15.0;23.0;42.0;59.0;69.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT0966A;6.0;30.0;6030129.0;603001.0;Friuli Venezia Giulia;Udine;Udine;V.Cairoli;URBANA;FONDO;UF;13.24069;46.06612;2016;264;47;103;17.0;4.0;5.0;9.0;12.0;21.0;43.0;90.0;119.0;0;0.0;1.0;1.0;"(15;20]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT0966A;6.0;30.0;6030129.0;603001.0;Friuli Venezia Giulia;Udine;Udine;V.Cairoli;URBANA;FONDO;UF;13.24069;46.06612;2017;348;66;143;17.0;3.0;6.0;9.0;13.0;21.0;44.0;58.0;71.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT0966A;6.0;30.0;6030129.0;603001.0;Friuli Venezia Giulia;Udine;Udine;V.Cairoli;URBANA;FONDO;UF;13.24069;46.06612;2018;324;47;136;16.0;4.0;7.0;10.0;14.0;20.0;34.0;50.0;63.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT0966A;6.0;30.0;6030129.0;603001.0;Friuli Venezia Giulia;Udine;Udine;V.Cairoli;URBANA;FONDO;UF;13.24069;46.06612;2019;349;38;112;14.0;2.0;5.0;8.0;12.0;17.0;34.0;65.0;80.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT0966A;6.0;30.0;6030129.0;603001.0;Friuli Venezia Giulia;Udine;Udine;V.Cairoli;URBANA;FONDO;UF;13.24069;46.06612;2020;350;48;115;14.0;1.0;4.0;7.0;11.0;17.0;35.0;51.0;68.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT0966A;6.0;30.0;6030129.0;603001.0;Friuli Venezia Giulia;Udine;Udine;V.Cairoli;URBANA;FONDO;UF;13.24069;46.06612;2022;362;46;112;14.0;2.0;4.0;8.0;11.0;18.0;34.0;42.0;47.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2129A;6.0;31.0;6031012.0;603106.0;Friuli Venezia Giulia;Gorizia;Monfalcone;A2A Via Natisone;URBANA;INDUSTRIALE;UI;13.52205;45.80518;2020;296;41;92;14.0;1.0;4.0;7.0;10.0;17.0;42.0;54.0;62.0;0;0.0;1.0;1.0;"(10;15]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT2131A;6.0;31.0;6031009.0;603108.0;Friuli Venezia Giulia;Gorizia;Grado;A2A Fossalon;RURALE;FONDO;RF;13.48636;45.73162;2016;249;33;70;15.0;1.0;4.0;6.0;10.0;16.0;41.0;79.0;93.0;0;0.0;1.0;1.0;"(10;15]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT2129A;6.0;31.0;6031012.0;603106.0;Friuli Venezia Giulia;Gorizia;Monfalcone;A2A Via Natisone;URBANA;INDUSTRIALE;UI;13.52205;45.80518;2022;351;42;96;14.0;2.0;4.0;7.0;11.0;16.0;36.0;56.0;146.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2280A;6.0;32.0;6032006.0;603218.0;Friuli Venezia Giulia;Trieste;Trieste;p.le Rosmini;URBANA;FONDO;UF;13.766081;45.640486;2021;305;22;62;12.0;1.0;4.0;7.0;10.0;14.0;28.0;45.0;54.0;0;0.0;1.0;1.0;"(10;15]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT2280A;6.0;32.0;6032006.0;603218.0;Friuli Venezia Giulia;Trieste;Trieste;p.le Rosmini;URBANA;FONDO;UF;13.766081;45.640486;2022;328;29;77;13.0;0.0;4.0;8.0;10.0;15.0;30.0;46.0;63.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1099A;6.0;93.0;6093033.0;609303.0;Friuli Venezia Giulia;Pordenone;Pordenone;Pordenone Centro;URBANA;TRAFFICO;UT;12.65806;45.96222;2010;216;29;87;16.0;1.0;5.0;9.0;14.0;19.0;34.0;50.0;62.0;0;0.0;1.0;1.0;"(15;20]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT1099A;6.0;93.0;6093033.0;609303.0;Friuli Venezia Giulia;Pordenone;Pordenone;Pordenone Centro;URBANA;TRAFFICO;UT;12.65806;45.96222;2011;360;95;191;22.0;1.0;5.0;10.0;16.0;26.0;54.0;90.0;199.0;1;0.0;1.0;1.0;"(20;25]";5;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1099A;6.0;93.0;6093033.0;609303.0;Friuli Venezia Giulia;Pordenone;Pordenone;Pordenone Centro;URBANA;TRAFFICO;UT;12.65806;45.96222;2012;357;78;161;18.0;0.0;5.0;9.0;15.0;24.0;44.0;62.0;112.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2201A;6.0;93.0;6093033.0;609312.0;Friuli Venezia Giulia;Pordenone;Pordenone;Pordenone Centro 1;URBANA;TRAFFICO;UT;12.65594;45.96262;2014;164;23;66;16.0;4.0;6.0;8.0;13.0;21.0;35.0;52.0;55.0;0;0.0;1.0;1.0;"(15;20]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT2201A;6.0;93.0;6093033.0;609312.0;Friuli Venezia Giulia;Pordenone;Pordenone;Pordenone Centro 1;URBANA;TRAFFICO;UT;12.65594;45.96262;2015;355;89;172;19.0;3.0;5.0;9.0;14.0;25.0;46.0;63.0;64.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2201A;6.0;93.0;6093033.0;609312.0;Friuli Venezia Giulia;Pordenone;Pordenone;Pordenone Centro 1;URBANA;TRAFFICO;UT;12.65594;45.96262;2016;353;72;152;18.0;3.0;5.0;9.0;13.0;22.0;47.0;86.0;112.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2201A;6.0;93.0;6093033.0;609312.0;Friuli Venezia Giulia;Pordenone;Pordenone;Pordenone Centro 1;URBANA;TRAFFICO;UT;12.65594;45.96262;2017;340;83;147;18.0;2.0;5.0;9.0;13.0;25.0;44.0;59.0;78.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2201A;6.0;93.0;6093033.0;609312.0;Friuli Venezia Giulia;Pordenone;Pordenone;Pordenone Centro 1;URBANA;TRAFFICO;UT;12.65594;45.96262;2018;343;54;138;16.0;3.0;6.0;9.0;13.0;20.0;37.0;60.0;84.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2201A;6.0;93.0;6093033.0;609312.0;Friuli Venezia Giulia;Pordenone;Pordenone;Pordenone Centro 1;URBANA;TRAFFICO;UT;12.65594;45.96262;2019;356;61;152;17.0;1.0;6.0;10.0;14.0;20.0;40.0;85.0;92.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2129A;6.0;31.0;6031012.0;603106.0;Friuli Venezia Giulia;Gorizia;Monfalcone;A2A Via Natisone;URBANA;INDUSTRIALE;UI;13.52205;45.80518;2021;309;28;86;13.0;1.0;4.0;7.0;10.0;16.0;35.0;48.0;69.0;0;0.0;1.0;1.0;"(10;15]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT2201A;6.0;93.0;6093033.0;609312.0;Friuli Venezia Giulia;Pordenone;Pordenone;Pordenone Centro 1;URBANA;TRAFFICO;UT;12.65594;45.96262;2021;345;56;118;15.0;1.0;5.0;8.0;12.0;18.0;39.0;54.0;61.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2201A;6.0;93.0;6093033.0;609312.0;Friuli Venezia Giulia;Pordenone;Pordenone;Pordenone Centro 1;URBANA;TRAFFICO;UT;12.65594;45.96262;2022;362;62;133;16.0;2.0;5.0;8.0;12.0;21.0;36.0;48.0;61.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2200A;6.0;93.0;6093037.0;609309.0;Friuli Venezia Giulia;Pordenone;Sacile;Sacile;SUBURBANA;TRAFFICO;ST;12.50187;45.95089;2022;49;18;36;24.0;1.0;9.0;15.0;20.0;32.0;46.0;55.0;56.0;0;0.0;1.0;1.0;"(20;25]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT2280A;6.0;32.0;6032006.0;603218.0;Friuli Venezia Giulia;Trieste;Trieste;p.le Rosmini;URBANA;FONDO;UF;13.766081;45.640486;2020;337;31;83;12.0;2.0;4.0;7.0;9.0;15.0;33.0;45.0;51.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2280A;6.0;32.0;6032006.0;603218.0;Friuli Venezia Giulia;Trieste;Trieste;p.le Rosmini;URBANA;FONDO;UF;13.766081;45.640486;2019;338;15;63;11.0;3.0;4.0;7.0;10.0;14.0;22.0;47.0;69.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT2201A;6.0;93.0;6093033.0;609312.0;Friuli Venezia Giulia;Pordenone;Pordenone;Pordenone Centro 1;URBANA;TRAFFICO;UT;12.65594;45.96262;2020;337;74;143;18.0;1.0;4.0;9.0;13.0;22.0;48.0;79.0;95.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2280A;6.0;32.0;6032006.0;603218.0;Friuli Venezia Giulia;Trieste;Trieste;p.le Rosmini;URBANA;FONDO;UF;13.766081;45.640486;2017;166;14;44;13.0;2.0;4.0;8.0;11.0;15.0;32.0;42.0;48.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT2280A;6.0;32.0;6032006.0;603218.0;Friuli Venezia Giulia;Trieste;Trieste;p.le Rosmini;URBANA;FONDO;UF;13.766081;45.640486;2018;305;15;78;13.0;2.0;5.0;9.0;11.0;15.0;24.0;32.0;37.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT2293A;6.0;31.0;6031012.0;603111.0;Friuli Venezia Giulia;Gorizia;Monfalcone;Area verde;URBANA;FONDO;UF;13.5445;45.80296;2022;37;8;10;17.0;2.0;4.0;6.0;10.0;22.0;50.0;60.0;61.0;0;0.0;1.0;1.0;"(15;20]";0;0;1;"(3;18]";"(3;18]";0;0
IT1137A;6.0;32.0;6032006.0;603208.0;Friuli Venezia Giulia;Trieste;Trieste;P.zza Liberta;URBANA;TRAFFICO;UT;13.77222;45.65722;2010;145;16;40;14.0;4.0;6.0;9.0;12.0;16.0;34.0;48.0;55.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT1137A;6.0;32.0;6032006.0;603208.0;Friuli Venezia Giulia;Trieste;Trieste;P.zza Liberta;URBANA;TRAFFICO;UT;13.77222;45.65722;2012;352;65;166;18.0;1.0;5.0;9.0;15.0;22.0;46.0;69.0;97.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1137A;6.0;32.0;6032006.0;603208.0;Friuli Venezia Giulia;Trieste;Trieste;P.zza Liberta;URBANA;TRAFFICO;UT;13.77222;45.65722;2013;351;29;149;15.0;3.0;6.0;10.0;14.0;18.0;31.0;44.0;48.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1137A;6.0;32.0;6032006.0;603208.0;Friuli Venezia Giulia;Trieste;Trieste;P.zza Liberta;URBANA;TRAFFICO;UT;13.77222;45.65722;2014;355;25;101;13.0;1.0;4.0;8.0;11.0;16.0;31.0;44.0;56.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1137A;6.0;32.0;6032006.0;603208.0;Friuli Venezia Giulia;Trieste;Trieste;P.zza Liberta;URBANA;TRAFFICO;UT;13.77222;45.65722;2015;333;52;131;16.0;2.0;5.0;8.0;13.0;20.0;42.0;60.0;70.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1137A;6.0;32.0;6032006.0;603208.0;Friuli Venezia Giulia;Trieste;Trieste;P.zza Liberta;URBANA;TRAFFICO;UT;13.77222;45.65722;2016;229;28;74;16.0;2.0;5.0;8.0;12.0;17.0;35.0;103.0;117.0;0;0.0;1.0;1.0;"(15;20]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT1137A;6.0;32.0;6032006.0;603208.0;Friuli Venezia Giulia;Trieste;Trieste;P.zza Liberta;URBANA;TRAFFICO;UT;13.77222;45.65722;2011;321;65;151;18.0;1.0;6.0;11.0;15.0;22.0;42.0;66.0;78.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2263A;6.0;32.0;6032006.0;604947.0;Friuli Venezia Giulia;Trieste;Trieste;Via del Ponticello;SUBURBANA;INDUSTRIALE;SI;13.78376;45.62062;2017;348;43;129;15.0;1.0;4.0;8.0;13.0;18.0;34.0;56.0;63.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2263A;6.0;32.0;6032006.0;604947.0;Friuli Venezia Giulia;Trieste;Trieste;Via del Ponticello;SUBURBANA;INDUSTRIALE;SI;13.78376;45.62062;2018;355;30;123;14.0;2.0;5.0;9.0;12.0;17.0;28.0;36.0;41.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2263A;6.0;32.0;6032006.0;604947.0;Friuli Venezia Giulia;Trieste;Trieste;Via del Ponticello;SUBURBANA;INDUSTRIALE;SI;13.78376;45.62062;2020;266;34;79;14.0;2.0;4.0;6.0;10.0;17.0;39.0;56.0;58.0;0;0.0;1.0;1.0;"(10;15]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT2263A;6.0;32.0;6032006.0;604947.0;Friuli Venezia Giulia;Trieste;Trieste;Via del Ponticello;SUBURBANA;INDUSTRIALE;SI;13.78376;45.62062;2021;353;19;57;10.0;2.0;4.0;6.0;8.0;12.0;25.0;50.0;61.0;1;0.0;0.0;1.0;"(5;10]";2;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1475A;6.0;32.0;6032006.0;603209.0;Friuli Venezia Giulia;Trieste;Trieste;via Pitacco-ARPA;SUBURBANA;INDUSTRIALE;SI;13.78026;45.62421;2022;330;31;76;13.0;2.0;4.0;7.0;10.0;15.0;30.0;52.0;61.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2263A;6.0;32.0;6032006.0;604947.0;Friuli Venezia Giulia;Trieste;Trieste;Via del Ponticello;SUBURBANA;INDUSTRIALE;SI;13.78376;45.62062;2022;349;20;57;11.0;2.0;3.0;6.0;9.0;13.0;27.0;45.0;52.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1184A;12.0;59.0;12059011.0;1205873.0;Lazio;Latina;Latina;LATINA SCALO;SUBURBANA;FONDO;SF;12.9466;41.531405;2018;339;18;69;12.0;0.0;6.0;8.0;10.0;14.0;26.0;31.0;34.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT1184A;12.0;59.0;12059011.0;1205873.0;Lazio;Latina;Latina;LATINA SCALO;SUBURBANA;FONDO;SF;12.9466;41.531405;2017;356;27;96;13.0;4.0;6.0;8.0;12.0;16.0;28.0;38.0;42.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1184A;12.0;59.0;12059011.0;1205873.0;Lazio;Latina;Latina;LATINA SCALO;SUBURBANA;FONDO;SF;12.9466;41.531405;2016;335;38;79;13.0;4.0;5.0;8.0;11.0;15.0;33.0;39.0;49.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1184A;12.0;59.0;12059011.0;1205873.0;Lazio;Latina;Latina;LATINA SCALO;SUBURBANA;FONDO;SF;12.9466;41.531405;2015;348;52;128;16.0;3.0;6.0;9.0;13.0;19.0;37.0;48.0;61.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1184A;12.0;59.0;12059011.0;1205873.0;Lazio;Latina;Latina;LATINA SCALO;SUBURBANA;FONDO;SF;12.9466;41.531405;2014;358;41;109;15.0;4.0;7.0;9.0;12.0;17.0;34.0;47.0;52.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1184A;12.0;59.0;12059011.0;1205873.0;Lazio;Latina;Latina;LATINA SCALO;SUBURBANA;FONDO;SF;12.9466;41.531405;2011;353;69;191;19.0;5.0;9.0;12.0;16.0;23.0;43.0;63.0;70.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1184A;12.0;59.0;12059011.0;1205873.0;Lazio;Latina;Latina;LATINA SCALO;SUBURBANA;FONDO;SF;12.9466;41.531405;2012;350;60;157;17.0;0.0;6.0;11.0;15.0;21.0;37.0;47.0;57.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1184A;12.0;59.0;12059011.0;1205873.0;Lazio;Latina;Latina;LATINA SCALO;SUBURBANA;FONDO;SF;12.9466;41.531405;2010;183;12;75;15.0;0.0;8.0;11.0;14.0;18.0;29.0;45.0;56.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT2247A;12.0;58.0;12058120.0;1205892.0;Lazio;Roma;Fiumicino;Villa Guglielmi;URBANA;FONDO;UF;12.237041;41.768234;2022;361;17;67;12.0;2.0;4.0;7.0;10.0;14.0;25.0;35.0;42.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
